s03.plain.models.SVM_RBF.f1_mean,0.5946453546453547
s03.plain.models.SVM_RBF.f1_std,0.18930310706050035
s03.plain.models.SVM_RBF.n_splits,5
s03.plain.models.RandomForest.acc_mean,0.8
s03.plain.models.RandomForest.acc_std,0.06123724356957946
s03.plain.models.RandomForest.f1_mean,0.5094505494505495
s03.plain.models.RandomForest.f1_std,0.14347128252470473
s03.plain.models.RandomForest.n_splits,5
s03.plain.models.XGBoost.acc_mean,0.65
s03.plain.models.XGBoost.acc_std,0.1457737973711325
s03.plain.models.XGBoost.f1_mean,0.44956376956376953
s03.plain.models.XGBoost.f1_std,0.15290255812343623
s03.plain.models.XGBoost.n_splits,5
s03.plain.best.model,LinearSVM
s03.plain.best.acc_mean,0.75
s03.plain.best.acc_std,0.22360679774997896
s03.plain.best.f1_mean,0.6798223998223999
s03.plain.best.f1_std,0.25787150465112063
s03.plain.best.last_fold_confusion_matrix,"[[5, 2], [1, 0]]"
